mean_alpha,mean_b,mean_k_1,mean_k_2,mean_g,mean_m,mean_threshold_word,mean_threshold_nonword,median_alpha,median_b,median_k_1,median_k_2,median_g,median_m,median_threshold_word,median_threshold_nonword,real_k_1,HDI_k_1_bottom,HDI_k_1_top,real_k_2,HDI_k_2_bottom,HDI_k_2_top,real_alpha,HDI_alpha_bottom,HDI_alpha_top,real_b,HDI_b_bottom,HDI_b_top,real_g,HDI_g_bottom,HDI_g_top,real_m,HDI_m_bottom,HDI_m_top,real_threshold_word,HDI_threshold_word_bottom,HDI_threshold_word_top,real_threshold_nonword,HDI_threshold_nonword_bottom,HDI_threshold_nonword_top
2.5007974050000006,0.7395197747142858,3.886033796428572,4.553850791428571,0.193566846465,0.48411341521428575,1.5250970707142857,1.7606149942857146,2.468575,0.7351725,3.88395,4.546200000000001,0.1903445,0.48609250000000004,1.51953,1.755255,2.702223378178608,2.8866,4.85917,5.149356904253176,3.81407,5.28039,2.041304469518863,1.74736,3.27338,1.0518384901577928,0.404225,1.08736,0.15717013704159874,0.0244626,0.36086,0.5674589755242048,0.337717,0.624546,1.3772161456717196,1.26849,1.78154,1.7545851072298095,1.44464,2.0754
2.465404322142857,1.1798047234285713,1.925046964714286,4.449157155,0.3549130129142856,0.5716955219285714,1.40071747,1.6685252442857141,2.4309950000000002,1.177485,1.92185,4.441649999999999,0.35850499999999996,0.5747535,1.39288,1.660275,2.291710310397444,1.11358,2.72483,5.279877826326504,3.71926,5.19331,1.7911231910456524,1.69219,3.31071,1.0584007417135086,0.842539,1.5349,0.32117902627120043,0.172215,0.529054,0.5007926434021043,0.440214,0.690845,1.689108757796858,1.18863,1.62139,2.0271539454679557,1.3734,1.97566
2.3414773835714286,1.2734030254285715,2.7074017951428573,4.751424836428571,0.18438024881214285,0.48653355392857145,1.7906681528571429,1.55991423,2.31349,1.269015,2.69496,4.73863,0.18295250000000002,0.4894765,1.78387,1.552135,1.2898454908452726,1.7115,3.676,4.939273213911193,3.96028,5.54285,2.000062540317122,1.58386,3.12761,1.3963356936121323,0.867114,1.66338,0.18247196724741868,0.0483122,0.319055,0.6900254027416246,0.348403,0.624396,1.5469074132588791,1.49544,2.11641,1.6481893353563668,1.2877,1.84288
1.8648681354999999,1.0463709351428572,1.5893686499285715,3.8680644014285717,0.16427123218714285,0.48495974071428566,1.5545464064285712,1.4985486457142856,1.8396949999999999,1.046405,1.582965,3.85829,0.159297,0.4881105,1.55003,1.493335,1.7124748994497225,0.815826,2.41121,4.160753434135669,3.23933,4.5311,1.5230194192018887,1.26194,2.55953,1.0171029742365925,0.727665,1.3723,0.12118450505951524,0.019122,0.302992,0.5510793342380134,0.332566,0.639621,1.615562417094579,1.32436,1.79864,1.5970847613235972,1.24963,1.75565
2.216908072142857,1.132433702857143,2.863035599285714,3.859985199285714,0.251115197335,0.4363293931428572,1.7491873185714284,2.106061049285714,2.18792,1.126975,2.8616,3.85145,0.24493,0.4378835,1.744245,2.1012199999999996,2.7064139797568343,1.9815,3.68769,4.175295326798823,3.20409,4.5458,1.656279878838212,1.48751,3.0381,1.2112239055078844,0.71705,1.53443,0.3365884653048143,0.0260836,0.47652,0.47809165005745485,0.276145,0.593141,1.7742269658935776,1.4733,2.05665,2.033276413466724,1.74323,2.46769
2.2407037680000004,1.0042847834285715,3.2282442328571426,3.5427128150000007,0.42198769224285715,0.5003717902142857,1.522805035,1.6841042757142857,2.213885,0.9917125,3.23494,3.524425,0.42718,0.502745,1.51488,1.67463,2.7630763148179764,2.28836,4.14158,4.610192323404483,2.92754,4.21082,1.3648259708875923,1.45951,3.05041,1.3129216689623624,0.611512,1.42701,0.26299815052596476,0.22569,0.611227,0.588020348534797,0.35344,0.639682,1.597080145521869,1.27256,1.78447,1.9181580724894738,1.41308,1.96777
1.4334945754285715,1.4317170429285715,1.909982927357143,4.16359797,0.24802229540714285,0.5932355735714285,1.3985062557142858,1.4562502814285716,1.41438,1.431225,1.899375,4.157555,0.2505495,0.596708,1.3927100000000001,1.4489800000000002,1.8163260777927555,1.02908,2.82716,4.765458184204366,3.45266,4.91547,1.1873096263222302,0.833287,2.02915,1.2847685500249693,1.02868,1.83772,0.3430820232037759,0.0980508,0.387892,0.5701553188391845,0.461374,0.7193,1.4929092131104134,1.17876,1.62167,1.6273916724248796,1.23275,1.70542
2.028378880714286,1.16269036,3.1068279742857143,4.245751001428571,0.13420214804285716,0.4457612463571428,1.989093647142857,1.8645839514285716,1.994925,1.1574900000000001,3.1103,4.23947,0.12644850000000002,0.448176,1.98209,1.859385,1.9476016998538799,2.15726,4.09647,4.513356849713493,3.51612,4.96545,1.443272104403662,1.38179,2.75925,1.4790358637738044,0.778442,1.55383,0.1745624919646821,0.0171009,0.265949,0.6114053393532999,0.297901,0.594065,1.9312333617367186,1.66135,2.32334,1.873300070395966,1.56601,2.16524
2.4687658949999998,1.152525206357143,3.118643584285714,3.9891853171428573,0.2111184880857143,0.3999388817142857,1.8904505221428571,1.798063602142857,2.437425,1.143885,3.1219349999999997,3.97163,0.20727250000000003,0.40103,1.88517,1.79339,1.749533349535199,2.14781,4.06051,4.744001816831422,3.31988,4.69327,1.625625286834585,1.62329,3.31591,1.4851420385835525,0.730297,1.57258,0.22423952394076188,0.0355248,0.376842,0.4608569390991758,0.257772,0.542301,1.8161851430880238,1.60073,2.19315,1.8569506901104718,1.512,2.09196
2.1904189078571425,1.2836867098571427,2.5537158061428573,4.596219801428572,0.060338647545,0.4629078090714286,1.95414736,1.649338897857143,2.1625550000000002,1.28137,2.548395,4.58647,0.052368200000000004,0.4649085,1.94883,1.64482,1.6977149334956425,1.60721,3.45936,4.724806583899936,3.91791,5.35776,2.12275531924759,1.54865,2.87305,1.3378321911409379,0.944245,1.63874,0.1269968559590684,0.00658683,0.133867,0.516582697805134,0.308406,0.60391,1.9218298868857955,1.6831,2.26345,1.6056529726066928,1.40399,1.89603
1.8699657297857144,1.272336362857143,2.589356541142857,4.110137401428571,0.22831028594285713,0.533875468357143,1.5265884621428571,1.2730442117142857,1.841685,1.2686000000000002,2.586005,4.098685,0.230039,0.536457,1.51946,1.26545,2.5409304811026474,1.53992,3.62654,4.951718317434383,3.32651,4.87236,1.361225726988251,1.17673,2.63118,1.5126796431404983,0.823695,1.70571,0.24932159648493057,0.103645,0.347112,0.5860421977986282,0.406522,0.654663,1.7457588895487297,1.2777,1.784,1.5437146757974411,1.05556,1.5153
2.630755755714286,0.7288920247357144,4.0314312885714285,4.698381818571429,0.15254249408714285,0.5069848547857143,1.583110825,1.6457310649999999,2.602465,0.722192,4.032484999999999,4.68483,0.14865,0.509477,1.576485,1.640545,3.221363669185086,3.0077,5.08466,4.991301080307984,3.9415,5.48743,2.121005591641137,1.84999,3.49919,0.902675742596938,0.352693,1.11543,0.28515221358854925,0.0297813,0.279471,0.523450842569463,0.367751,0.640235,1.6008559316395907,1.33694,1.85337,1.5999965262595823,1.38184,1.92372
2.012414836285714,1.1476637774285714,3.1586699542857146,4.528285592857142,0.2944893861571428,0.3893886102142858,1.5850389407142855,1.4075893007142857,1.989585,1.14127,3.1640550000000003,4.51582,0.2953795,0.3898215,1.58186,1.40333,2.604610173855154,2.16653,4.20013,4.871912036871259,3.7568,5.28863,2.012989796622851,1.3262,2.72235,1.132272703627445,0.731294,1.62015,0.24948696110212873,0.136163,0.448836,0.43193460431573993,0.247593,0.535573,1.5716570846950346,1.34374,1.82065,1.5118185148414345,1.19149,1.62109
2.4117136278571425,1.2796887015714287,3.490852847142857,4.2848383128571434,0.07341769364071428,0.5013089682857143,1.9221164985714287,1.5146138642857145,2.3773,1.27667,3.483415,4.2753250000000005,0.0665589,0.5045055,1.91567,1.5085950000000001,2.6676808171730206,2.46977,4.59361,4.530770106420602,3.58815,5.00069,2.219285333513252,1.65543,3.18548,1.2937565678064546,0.896113,1.67577,0.18596630411270948,0.00723114,0.152568,0.666899942085997,0.372103,0.628942,1.8764333779582398,1.58622,2.25719,1.5064053340862347,1.26521,1.76768
2.566443225,1.3851152842142858,3.1905851671428573,3.359168083571429,0.16415885631428573,0.5403236090714285,1.7855458957142858,1.7462941800000003,2.54016,1.376985,3.1895949999999997,3.350075,0.1558675,0.544025,1.7798,1.742835,2.3333251407363913,2.25218,4.14142,4.194709908278585,2.81088,3.90982,1.7351564305144305,1.73121,3.38187,1.66706863393052,0.956624,1.82217,0.21843618014385896,0.0190881,0.324786,0.5649335917617176,0.396049,0.682909,1.7879133398092035,1.51635,2.07865,1.9023874888726222,1.47825,2.01418
2.347039504285714,1.2573204400714286,2.8368907127142857,4.088934752857143,0.2377217088064286,0.5436347585714286,1.5647068314285717,1.4655078078571429,2.31588,1.25116,2.838565,4.07648,0.2385605,0.5472245,1.55759,1.45815,2.1823565714326687,1.83375,3.80459,4.559998129353648,3.393,4.84153,2.074170352604496,1.58549,3.21075,1.4567223844208885,0.823456,1.67701,0.26983762744675865,0.082656,0.389511,0.5482906581924246,0.397358,0.676116,1.7135836077366011,1.31196,1.84052,1.614400967599496,1.2232,1.73539
