name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
ndt_t[15537],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15538],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15539],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15540],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15541],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15542],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15543],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15544],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15545],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15546],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15547],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15548],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15549],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15550],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15551],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15552],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15553],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15554],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15555],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15556],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15557],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15558],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15559],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15560],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15561],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15562],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15563],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15564],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15565],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15566],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15567],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15568],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15569],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15570],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15571],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15572],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15573],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15574],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15575],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15576],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15577],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15578],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15579],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15580],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15581],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15582],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15583],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15584],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15585],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15586],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15587],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15588],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15589],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15590],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15591],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15592],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15593],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15594],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15595],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15596],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15597],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15598],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15599],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15600],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15601],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15602],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15603],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15604],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15605],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15606],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15607],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15608],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15609],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15610],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15611],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15612],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15613],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15614],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15615],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15616],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15617],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15618],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15619],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15620],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15621],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15622],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15623],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15624],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15625],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15626],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15627],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15628],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15629],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15630],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15631],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15632],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15633],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15634],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15635],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15636],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15637],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15638],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15639],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15640],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15641],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15642],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15643],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15644],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15645],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15646],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15647],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15648],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15649],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15650],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15651],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15652],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15653],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15654],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15655],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15656],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15657],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15658],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15659],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15660],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15661],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15662],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15663],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15664],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15665],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15666],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15667],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15668],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15669],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15670],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15671],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15672],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15673],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15674],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15675],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15676],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15677],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15678],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15679],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15680],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15681],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15682],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15683],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15684],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15685],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15686],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15687],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15688],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15689],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15690],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15691],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15692],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15693],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15694],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15695],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15696],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15697],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15698],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15699],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15700],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15701],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15702],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15703],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15704],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15705],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15706],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15707],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15708],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15709],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15710],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15711],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15712],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15713],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15714],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15715],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15716],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15717],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15718],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15719],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15720],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15721],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15722],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15723],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15724],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15725],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15726],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15727],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15728],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15729],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15730],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15731],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15732],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15733],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15734],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15735],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15736],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15737],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15738],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15739],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15740],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15741],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15742],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15743],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15744],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15745],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15746],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15747],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15748],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15749],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15750],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15751],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15752],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15753],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15754],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15755],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15756],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15757],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[15758],0.22,0.0058,0.044,0.15,0.24,0.27,57.0,0.00059,1.1
ndt_t[23886],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23887],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23888],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23889],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23890],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23891],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23892],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23893],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23894],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23895],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23896],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23897],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23898],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23899],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23900],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23901],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23902],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23903],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23904],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23905],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23906],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23907],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23908],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23909],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23910],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23911],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23912],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23913],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23914],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23915],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23916],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23917],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23918],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23919],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23920],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23921],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23922],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23923],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23924],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23925],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23926],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23927],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23928],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23929],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23930],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23931],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23932],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23933],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23934],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23935],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23936],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23937],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23938],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23939],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23940],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23941],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23942],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23943],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23944],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23945],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23946],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23947],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23948],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23949],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23950],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23951],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23952],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23953],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23954],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23955],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23956],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23957],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23958],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23959],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
